stage	request_id	repeat	repeat_total	duration_ms	duration_s	success	turns	quality
pro_lifelong	51	17	50	16043.508	16.043508	False	1	0.41
pro_lifelong	51	18	50	2650.369	2.650369	False	1	0.133
pro_lifelong	51	19	50	16535.124	16.535124	False	1	0.133
pro_lifelong	51	20	50	2499.386	2.499386	False	1	0.133
pro_lifelong	51	21	50	4340.839	4.340839	False	1	0.133
pro_lifelong	52	1	50	20370.236	20.370236	False	1	0.409
pro_lifelong	52	2	50	4385.811	4.385811	False	1	0.133
pro_lifelong	52	3	50	19257.931	19.257931	False	1	0.407
pro_lifelong	52	4	50	1855.897	1.855897	False	1	0.133
pro_lifelong	52	5	50	1865.812	1.865812	False	1	0.133
pro_lifelong	52	6	50	22534.076	22.534076	False	1	0.397
pro_lifelong	53	1	50	8819.527	8.819527	False	1	0.414
pro_lifelong	53	2	50	12357.469	12.357469	False	1	0.414
pro_lifelong	53	3	50	1717.371	1.717371	False	1	0.414
pro_lifelong	53	4	50	22312.254	22.312254	False	1	0.413
pro_lifelong	53	5	50	15075.681	15.075681	False	1	0.133
pro_lifelong	53	6	50	15105.279	15.105279	False	1	0.414
pro_lifelong	54	1	50	7123.442	7.123442	False	1	0.417
pro_lifelong	54	2	50	2734.169	2.734169	False	1	0.417
pro_lifelong	54	3	50	13989.490	13.989490	False	1	0.411
pro_lifelong	54	4	50	9541.417	9.541417	False	1	0.417
pro_lifelong	54	5	50	20336.573	20.336573	False	1	0.408
pro_lifelong	54	6	50	16118.307	16.118307	False	1	0.133
pro_lifelong	55	1	50	18290.390	18.290390	False	1	0.388
pro_lifelong	55	2	50	11527.324	11.527324	False	1	0.133
pro_lifelong	55	3	50	11487.100	11.487100	False	1	0.133
pro_lifelong	55	4	50	37826.351	37.826351	False	1	0.433
pro_lifelong	55	5	50	5936.863	5.936863	False	1	0.133
pro_lifelong	55	6	50	18362.038	18.362038	False	1	0.403
pro_lifelong	55	7	50	16608.145	16.608145	False	1	0.399
pro_lifelong	55	8	50	12014.411	12.014411	False	1	0.133
pro_lifelong	55	9	50	14556.424	14.556424	False	1	0.409
pro_lifelong	56	1	50	18247.721	18.247721	False	1	0.5
pro_lifelong	56	2	50	23885.243	23.885243	True	1	0.865
pro_lifelong	57	1	50	13148.883	13.148883	False	1	0.133
pro_lifelong	57	2	50	18276.515	18.276515	False	1	0.407
pro_lifelong	57	3	50	14592.511	14.592511	False	1	0.133
pro_lifelong	57	4	50	10059.886	10.059886	False	1	0.133
pro_lifelong	57	5	50	18460.067	18.460067	False	1	0.348
pro_lifelong	57	6	50	11253.115	11.253115	False	1	0.133
pro_lifelong	57	7	50	19726.556	19.726556	False	1	0.432
pro_lifelong	57	8	50	13745.633	13.745633	False	1	0.415
pro_lifelong	57	9	50	15035.284	15.035284	False	1	0.421
pro_lifelong	57	10	50	17751.149	17.751149	False	1	0.505
pro_lifelong	57	11	50	2775.490	2.775490	False	1	0.133
pro_lifelong	57	12	50	18778.753	18.778753	False	1	0.361
pro_lifelong	57	13	50	9773.576	9.773576	False	1	0.133
pro_lifelong	57	14	50	2250.850	2.250850	False	1	0.133
pro_lifelong	57	15	50	20902.531	20.902531	False	1	0.461
pro_lifelong	58	1	50	35836.500	35.836500	False	1	0.513
pro_lifelong	58	2	50	17774.557	17.774557	False	1	0.472
pro_lifelong	58	3	50	2972.577	2.972577	False	1	0.513
pro_lifelong	58	4	50	15263.842	15.263842	False	1	0.377
pro_lifelong	58	5	50	15137.628	15.137628	False	1	0.474
pro_lifelong	58	6	50	3485.985	3.485985	False	1	0.513
pro_lifelong	59	1	50	14345.118	14.345118	False	1	0.133
pro_lifelong	59	2	50	16236.465	16.236465	False	1	0.392
pro_lifelong	59	3	50	14872.891	14.872891	False	1	0.133
pro_lifelong	59	4	50	12609.502	12.609502	False	1	0.499
pro_lifelong	59	5	50	19585.487	19.585487	False	1	0.133
pro_lifelong	59	6	50	41694.104	41.694104	False	1	0.518
pro_lifelong	59	7	50	40864.519	40.864519	False	1	0.518
pro_lifelong	59	8	50	22737.079	22.737079	False	1	0.508
pro_lifelong	59	9	50	14723.726	14.723726	False	1	0.378
pro_lifelong	59	10	50	18966.263	18.966263	False	1	0.439
pro_lifelong	59	11	50	22073.944	22.073944	False	1	0.133
pro_lifelong	60	1	50	15615.588	15.615588	False	1	0.133
pro_lifelong	60	2	50	13310.087	13.310087	False	1	0.133
pro_lifelong	60	3	50	28139.651	28.139651	False	1	0.564
pro_lifelong	60	4	50	19092.734	19.092734	False	1	0.133
pro_lifelong	60	5	50	26635.219	26.635219	False	1	0.478
pro_lifelong	60	6	50	19015.936	19.015936	False	1	0.596
pro_lifelong	60	7	50	21939.042	21.939042	False	1	0.479
pro_lifelong	60	8	50	11174.296	11.174296	False	1	0.404
pro_lifelong	60	9	50	29134.777	29.134777	False	1	0.606
pro_lifelong	60	10	50	31031.804	31.031804	True	1	0.859
pro_lifelong	61	1	50	17729.888	17.729888	False	1	0.329
pro_lifelong	61	2	50	17392.079	17.392079	False	1	0.446
pro_lifelong	61	3	50	16446.036	16.446036	False	1	0.408
pro_lifelong	61	4	50	13036.163	13.036163	False	1	0.133
pro_lifelong	61	5	50	20423.017	20.423017	False	1	0.421
pro_lifelong	61	6	50	16455.002	16.455002	False	1	0.38
pro_lifelong	61	7	50	11542.663	11.542663	False	1	0.133
pro_lifelong	62	1	50	17072.124	17.072124	False	1	0.451
pro_lifelong	62	2	50	17277.817	17.277817	False	1	0.434
pro_lifelong	62	3	50	19394.067	19.394067	False	1	0.511
pro_lifelong	62	4	50	16485.004	16.485004	False	1	0.468
pro_lifelong	62	5	50	9668.986	9.668986	False	1	0.43
pro_lifelong	62	6	50	11110.334	11.110334	False	1	0.133
pro_lifelong	62	7	50	2266.686	2.266686	False	1	0.43
pro_lifelong	62	8	50	1710.153	1.710153	False	1	0.43
pro_lifelong	63	1	50	22565.020	22.565020	False	1	0.37
pro_lifelong	63	2	50	16957.488	16.957488	False	1	0.396
pro_lifelong	63	3	50	10888.487	10.888487	False	1	0.426
pro_lifelong	63	4	50	15060.499	15.060499	False	1	0.431
pro_lifelong	63	5	50	15688.925	15.688925	False	1	0.389
pro_lifelong	63	6	50	9309.347	9.309347	False	1	0.133
pro_lifelong	63	7	50	15907.284	15.907284	False	1	0.375
pro_lifelong	63	8	50	19110.122	19.110122	False	1	0.388
pro_lifelong	64	1	50	13125.400	13.125400	False	1	0.351
pro_lifelong	64	2	50	5848.768	5.848768	False	1	0.133
pro_lifelong	64	3	50	17774.167	17.774167	False	1	0.395
pro_lifelong	64	4	50	16577.428	16.577428	False	1	0.392
pro_lifelong	64	5	50	2686.346	2.686346	False	1	0.133
pro_lifelong	64	6	50	18152.182	18.152182	False	1	0.414
pro_lifelong	64	7	50	24031.472	24.031472	False	1	0.429
pro_lifelong	64	8	50	17319.820	17.319820	False	1	0.442
pro_lifelong	64	9	50	16944.798	16.944798	False	1	0.433
pro_lifelong	64	10	50	1718.608	1.718608	False	1	0.133
pro_lifelong	64	11	50	16551.204	16.551204	False	1	0.373
pro_lifelong	64	12	50	2279.093	2.279093	False	1	0.133
pro_lifelong	64	13	50	17587.595	17.587595	False	1	0.358
pro_lifelong	65	1	50	2940.731	2.940731	False	1	0.133
pro_lifelong	65	2	50	19178.017	19.178017	False	1	0.381
pro_lifelong	65	3	50	15160.952	15.160952	False	1	0.408
pro_lifelong	65	4	50	16450.202	16.450202	False	1	0.398
pro_lifelong	65	5	50	9544.427	9.544427	False	1	0.133
pro_lifelong	65	6	50	2519.416	2.519416	False	1	0.133
pro_lifelong	65	7	50	16154.587	16.154587	False	1	0.133
pro_lifelong	65	8	50	16753.223	16.753223	False	1	0.381
pro_lifelong	66	1	50	14024.599	14.024599	False	1	0.133
pro_lifelong	66	2	50	15336.166	15.336166	False	1	0.133
pro_lifelong	66	3	50	3729.292	3.729292	False	1	0.133
pro_lifelong	66	4	50	17717.458	17.717458	False	1	0.484
pro_lifelong	66	5	50	17550.254	17.550254	False	1	0.396
pro_lifelong	66	6	50	2283.156	2.283156	False	1	0.133
pro_lifelong	66	7	50	14519.967	14.519967	False	1	0.385
pro_lifelong	66	8	50	15696.865	15.696865	False	1	0.483
pro_lifelong	66	9	50	18090.772	18.090772	False	1	0.47
pro_lifelong	67	1	50	20934.135	20.934135	False	1	0.561
pro_lifelong	67	2	50	19051.350	19.051350	False	1	0.407
pro_lifelong	67	3	50	18272.320	18.272320	True	1	0.901
pro_lifelong	68	1	50	17600.004	17.600004	False	1	0.447
pro_lifelong	68	2	50	21918.285	21.918285	False	1	0.392
pro_lifelong	68	3	50	13631.995	13.631995	False	1	0.46
pro_lifelong	68	4	50	22304.814	22.304814	False	1	0.403
pro_lifelong	68	5	50	4733.842	4.733842	False	1	0.133
pro_lifelong	68	6	50	17360.164	17.360164	False	1	0.133
pro_lifelong	68	7	50	13195.744	13.195744	False	1	0.133
pro_lifelong	68	8	50	19241.157	19.241157	False	1	0.423
pro_lifelong	69	1	50	6743.006	6.743006	False	1	0.411
pro_lifelong	69	2	50	2574.546	2.574546	False	1	0.411
pro_lifelong	69	3	50	16514.716	16.514716	False	1	0.406
pro_lifelong	69	4	50	2600.646	2.600646	False	1	0.411
pro_lifelong	69	5	50	2920.537	2.920537	False	1	0.411
pro_lifelong	69	6	50	2980.535	2.980535	False	1	0.411
pro_lifelong	70	1	50	17288.833	17.288833	False	1	0.407
pro_lifelong	70	2	50	16354.962	16.354962	False	1	0.452
pro_lifelong	70	3	50	18208.243	18.208243	False	1	0.427
pro_lifelong	70	4	50	8747.861	8.747861	False	1	0.427
pro_lifelong	70	5	50	22488.600	22.488600	False	1	0.439
pro_lifelong	70	6	50	20947.918	20.947918	False	1	0.401
pro_lifelong	70	7	50	13873.711	13.873711	False	1	0.427
pro_lifelong	71	1	50	7743.937	7.743937	False	1	0.423
pro_lifelong	71	2	50	2724.588	2.724588	False	1	0.423
pro_lifelong	71	3	50	5760.814	5.760814	False	1	0.423
pro_lifelong	71	4	50	1862.414	1.862414	False	1	0.423
pro_lifelong	71	5	50	20526.550	20.526550	False	1	0.43
pro_lifelong	71	6	50	3874.416	3.874416	False	1	0.423
pro_lifelong	72	1	50	18228.949	18.228949	False	1	0.36
pro_lifelong	72	2	50	18699.449	18.699449	False	1	0.358
pro_lifelong	72	3	50	18596.437	18.596437	False	1	0.39
pro_lifelong	72	4	50	6365.086	6.365086	False	1	0.4
pro_lifelong	72	5	50	45989.054	45.989054	False	1	0.4
pro_lifelong	72	6	50	21571.141	21.571141	False	1	0.441
pro_lifelong	72	7	50	2649.739	2.649739	False	1	0.4
pro_lifelong	72	8	50	19438.888	19.438888	False	1	0.4
pro_lifelong	72	9	50	4137.287	4.137287	False	1	0.4
pro_lifelong	72	10	50	2027.133	2.027133	False	1	0.4
pro_lifelong	72	11	50	19971.052	19.971052	False	1	0.434
pro_lifelong	73	1	50	20791.309	20.791309	False	1	0.133
pro_lifelong	73	2	50	17829.680	17.829680	False	1	0.433
pro_lifelong	73	3	50	15789.270	15.789270	False	1	0.133
pro_lifelong	73	4	50	21780.805	21.780805	False	1	0.395
pro_lifelong	73	5	50	16292.853	16.292853	False	1	0.133
pro_lifelong	73	6	50	26526.168	26.526168	False	1	0.514
pro_lifelong	73	7	50	18696.730	18.696730	False	1	0.45
pro_lifelong	73	8	50	15398.022	15.398022	False	1	0.489
pro_lifelong	73	9	50	19204.747	19.204747	False	1	0.405
pro_lifelong	73	10	50	23621.714	23.621714	False	1	0.361
pro_lifelong	73	11	50	15270.330	15.270330	False	1	0.133
pro_lifelong	74	1	50	24700.266	24.700266	False	1	0.133
pro_lifelong	74	2	50	18374.840	18.374840	False	1	0.547
pro_lifelong	74	3	50	4724.229	4.724229	False	1	0.133
pro_lifelong	74	4	50	2360.093	2.360093	False	1	0.133
pro_lifelong	74	5	50	17080.898	17.080898	False	1	0.459
pro_lifelong	74	6	50	2686.958	2.686958	False	1	0.133
pro_lifelong	74	7	50	14946.710	14.946710	False	1	0.133
pro_lifelong	75	1	50	9405.077	9.405077	False	1	0.558
pro_lifelong	75	2	50	17608.219	17.608219	False	1	0.558
pro_lifelong	75	3	50	19129.821	19.129821	False	1	0.566
pro_lifelong	75	4	50	17575.308	17.575308	False	1	0.434
pro_lifelong	75	5	50	13296.889	13.296889	False	1	0.566
pro_lifelong	75	6	50	15965.202	15.965202	False	1	0.566
pro_lifelong	76	1	50	17984.184	17.984184	False	1	0.585
pro_lifelong	76	2	50	7903.400	7.903400	False	1	0.133
pro_lifelong	76	3	50	11956.200	11.956200	False	1	0.133
pro_lifelong	76	4	50	13709.712	13.709712	False	1	0.133
pro_lifelong	76	5	50	18315.775	18.315775	False	1	0.434
pro_lifelong	76	6	50	1604.473	1.604473	False	1	0.133
pro_lifelong	77	1	50	13652.484	13.652484	False	1	0.133
pro_lifelong	77	2	50	1471.983	1.471983	False	1	0.133
pro_lifelong	77	3	50	16610.473	16.610473	False	1	0.459
pro_lifelong	77	4	50	10200.642	10.200642	False	1	0.133
pro_lifelong	77	5	50	23982.079	23.982079	False	1	0.133
pro_lifelong	77	6	50	15418.602	15.418602	False	1	0.133
pro_lifelong	77	7	50	17624.879	17.624879	False	1	0.51
pro_lifelong	77	8	50	15859.956	15.859956	False	1	0.555
pro_lifelong	77	9	50	11336.923	11.336923	False	1	0.432
pro_lifelong	77	10	50	15189.708	15.189708	False	1	0.526
pro_lifelong	77	11	50	2211.437	2.211437	False	1	0.133
pro_lifelong	77	12	50	41813.792	41.813792	False	1	0.484
pro_lifelong	77	13	50	15705.053	15.705053	False	1	0.133
pro_lifelong	78	1	50	10432.719	10.432719	False	1	0.468
pro_lifelong	78	2	50	3125.181	3.125181	False	1	0.468
pro_lifelong	78	3	50	15361.651	15.361651	False	1	0.418
pro_lifelong	78	4	50	20316.632	20.316632	False	1	0.445
pro_lifelong	78	5	50	18137.743	18.137743	False	1	0.373
pro_lifelong	78	6	50	15869.330	15.869330	False	1	0.468
pro_lifelong	79	1	50	19493.786	19.493786	True	1	0.86
pro_lifelong	80	1	50	14811.041	14.811041	False	1	0.491
pro_lifelong	80	2	50	7831.274	7.831274	False	1	0.471
pro_lifelong	80	3	50	13693.742	13.693742	False	1	0.396
pro_lifelong	80	4	50	16704.530	16.704530	False	1	0.438
pro_lifelong	80	5	50	4206.765	4.206765	False	1	0.471
pro_lifelong	80	6	50	18127.896	18.127896	False	1	0.53
pro_lifelong	80	7	50	16070.543	16.070543	False	1	0.487
pro_lifelong	80	8	50	4878.547	4.878547	False	1	0.471
pro_lifelong	80	9	50	20848.827	20.848827	False	1	0.513
pro_lifelong	80	10	50	19291.480	19.291480	False	1	0.436
pro_lifelong	80	11	50	19078.309	19.078309	False	1	0.361
pro_lifelong	81	1	50	17423.798	17.423798	False	1	0.304
pro_lifelong	81	2	50	19542.618	19.542618	False	1	0.434
pro_lifelong	81	3	50	16429.877	16.429877	False	1	0.403
pro_lifelong	81	4	50	18512.521	18.512521	False	1	0.133
pro_lifelong	81	5	50	13330.560	13.330560	False	1	0.133
pro_lifelong	81	6	50	20333.780	20.333780	False	1	0.426
pro_lifelong	81	7	50	8876.349	8.876349	False	1	0.432
pro_lifelong	82	1	50	15193.636	15.193636	False	1	0.133
pro_lifelong	82	2	50	13574.677	13.574677	False	1	0.429
pro_lifelong	82	3	50	3192.292	3.192292	False	1	0.133
pro_lifelong	82	4	50	2153.568	2.153568	False	1	0.133
pro_lifelong	82	5	50	25528.867	25.528867	False	1	0.457
pro_lifelong	82	6	50	3079.748	3.079748	False	1	0.133
pro_lifelong	82	7	50	17523.162	17.523162	False	1	0.347
pro_lifelong	82	8	50	4072.752	4.072752	False	1	0.133
pro_lifelong	82	9	50	20032.283	20.032283	False	1	0.389
pro_lifelong	82	10	50	13072.161	13.072161	False	1	0.133
pro_lifelong	83	1	50	15668.418	15.668418	False	1	0.47
pro_lifelong	83	2	50	13083.027	13.083027	False	1	0.133
pro_lifelong	83	3	50	14246.796	14.246796	False	1	0.133
pro_lifelong	83	4	50	10997.852	10.997852	False	1	0.432
pro_lifelong	83	5	50	3722.206	3.722206	False	1	0.133
pro_lifelong	83	6	50	2971.535	2.971535	False	1	0.133
pro_lifelong	84	1	50	22747.507	22.747507	False	1	0.459
pro_lifelong	84	2	50	43423.686	43.423686	False	1	0.43
pro_lifelong	84	3	50	17929.219	17.929219	False	1	0.411
pro_lifelong	84	4	50	16664.085	16.664085	False	1	0.419
pro_lifelong	84	5	50	2111.943	2.111943	False	1	0.43
pro_lifelong	84	6	50	14575.171	14.575171	False	1	0.467
pro_lifelong	85	1	50	21242.194	21.242194	False	1	0.133
pro_lifelong	85	2	50	14929.838	14.929838	False	1	0.133
pro_lifelong	85	3	50	14133.057	14.133057	False	1	0.133
pro_lifelong	85	4	50	20457.803	20.457803	False	1	0.304
pro_lifelong	85	5	50	24214.756	24.214756	False	1	0.518
pro_lifelong	85	6	50	33181.590	33.181590	False	1	0.552
pro_lifelong	85	7	50	6832.257	6.832257	False	1	0.133
pro_lifelong	85	8	50	13888.496	13.888496	False	1	0.133
pro_lifelong	85	9	50	13669.408	13.669408	False	1	0.44
pro_lifelong	85	10	50	15195.640	15.195640	False	1	0.611
pro_lifelong	85	11	50	18124.606	18.124606	False	1	0.503
pro_lifelong	85	12	50	17391.760	17.391760	False	1	0.443
pro_lifelong	85	13	50	19289.282	19.289282	False	1	0.597
pro_lifelong	85	14	50	14022.149	14.022149	False	1	0.133
pro_lifelong	85	15	50	12097.283	12.097283	False	1	0.133
pro_lifelong	86	1	50	11405.073	11.405073	False	1	0.133
pro_lifelong	86	2	50	11270.317	11.270317	False	1	0.133
pro_lifelong	86	3	50	16908.448	16.908448	False	1	0.504
pro_lifelong	86	4	50	14687.107	14.687107	False	1	0.133
pro_lifelong	86	5	50	9578.885	9.578885	False	1	0.499
pro_lifelong	86	6	50	17785.895	17.785895	False	1	0.536
pro_lifelong	86	7	50	4383.217	4.383217	False	1	0.133
pro_lifelong	86	8	50	11004.767	11.004767	False	1	0.499
pro_lifelong	86	9	50	16477.109	16.477109	False	1	0.133
pro_lifelong	86	10	50	7902.185	7.902185	False	1	0.133
pro_lifelong	86	11	50	15776.872	15.776872	False	1	0.409
pro_lifelong	87	1	50	1985.484	1.985484	False	1	0.133
pro_lifelong	87	2	50	2439.339	2.439339	False	1	0.133
pro_lifelong	87	3	50	1210.943	1.210943	False	1	0.133
pro_lifelong	87	4	50	10518.914	10.518914	False	1	0.133
pro_lifelong	88	1	50	11643.509	11.643509	False	1	0.133
pro_lifelong	88	2	50	14165.215	14.165215	False	1	0.445
pro_lifelong	88	3	50	2272.239	2.272239	False	1	0.133
pro_lifelong	88	4	50	21069.932	21.069932	False	1	0.133
pro_lifelong	88	5	50	12333.326	12.333326	False	1	0.133
pro_lifelong	88	6	50	33732.052	33.732052	False	1	0.508
pro_lifelong	88	7	50	17469.318	17.469318	False	1	0.133
pro_lifelong	88	8	50	15259.517	15.259517	False	1	0.133
pro_lifelong	88	9	50	14387.344	14.387344	False	1	0.43
pro_lifelong	88	10	50	8112.413	8.112413	False	1	0.499
pro_lifelong	88	11	50	15099.763	15.099763	False	1	0.133
pro_lifelong	89	1	50	14099.609	14.099609	False	1	0.133
pro_lifelong	89	2	50	10623.745	10.623745	False	1	0.133
pro_lifelong	89	3	50	19617.458	19.617458	False	1	0.384
pro_lifelong	89	4	50	18759.773	18.759773	False	1	0.41
pro_lifelong	89	5	50	14835.119	14.835119	False	1	0.469
pro_lifelong	89	6	50	11113.100	11.113100	False	1	0.133
pro_lifelong	89	7	50	16547.884	16.547884	False	1	0.37
pro_lifelong	89	8	50	19881.612	19.881612	False	1	0.408
pro_lifelong	89	9	50	10958.015	10.958015	False	1	0.133
pro_lifelong	89	10	50	12357.215	12.357215	False	1	0.133
pro_lifelong	90	1	50	14894.315	14.894315	False	1	0.498
pro_lifelong	90	2	50	19244.722	19.244722	False	1	0.455
pro_lifelong	90	3	50	4191.363	4.191363	False	1	0.133
pro_lifelong	90	4	50	16539.800	16.539800	False	1	0.333
pro_lifelong	90	5	50	13893.392	13.893392	False	1	0.133
pro_lifelong	90	6	50	2530.430	2.530430	False	1	0.133
pro_lifelong	91	1	50	13417.489	13.417489	False	1	0.133
pro_lifelong	91	2	50	15317.636	15.317636	False	1	0.41
pro_lifelong	91	3	50	15596.179	15.596179	False	1	0.427
pro_lifelong	91	4	50	22262.120	22.262120	False	1	0.411
pro_lifelong	91	5	50	20324.458	20.324458	False	1	0.42
pro_lifelong	91	6	50	23606.997	23.606997	False	1	0.426
pro_lifelong	91	7	50	4126.983	4.126983	False	1	0.133
pro_lifelong	91	8	50	19128.126	19.128126	False	1	0.396
pro_lifelong	92	1	50	16477.069	16.477069	False	1	0.133
pro_lifelong	92	2	50	3443.934	3.443934	False	1	0.133
pro_lifelong	92	3	50	17912.296	17.912296	False	1	0.424
pro_lifelong	92	4	50	13845.736	13.845736	False	1	0.133
pro_lifelong	92	5	50	11402.975	11.402975	False	1	0.133
pro_lifelong	92	6	50	20011.938	20.011938	False	1	0.341
pro_lifelong	92	7	50	12592.427	12.592427	False	1	0.133
pro_lifelong	92	8	50	3403.453	3.403453	False	1	0.133
pro_lifelong	93	1	50	25093.506	25.093506	False	1	0.44
pro_lifelong	93	2	50	18714.444	18.714444	False	1	0.374
pro_lifelong	93	3	50	20116.540	20.116540	False	1	0.452
pro_lifelong	93	4	50	21225.255	21.225255	False	1	0.356
pro_lifelong	93	5	50	20372.724	20.372724	False	1	0.406
pro_lifelong	93	6	50	23943.269	23.943269	False	1	0.427
pro_lifelong	93	7	50	20285.235	20.285235	False	1	0.393
pro_lifelong	93	8	50	21743.291	21.743291	False	1	0.527
pro_lifelong	93	9	50	3387.002	3.387002	False	1	0.133
pro_lifelong	93	10	50	2106.653	2.106653	False	1	0.133
pro_lifelong	93	11	50	2752.926	2.752926	False	1	0.133
pro_lifelong	93	12	50	33264.725	33.264725	False	1	0.383
pro_lifelong	93	13	50	10239.641	10.239641	False	1	0.133
pro_lifelong	94	1	50	16786.861	16.786861	False	1	0.417
pro_lifelong	94	2	50	13461.322	13.461322	False	1	0.505
pro_lifelong	94	3	50	17423.931	17.423931	False	1	0.398
pro_lifelong	94	4	50	20069.885	20.069885	False	1	0.414
pro_lifelong	94	5	50	24091.520	24.091520	False	1	0.459
pro_lifelong	94	6	50	19884.533	19.884533	False	1	0.459
pro_lifelong	94	7	50	7337.159	7.337159	False	1	0.45
pro_lifelong	95	1	50	6058.730	6.058730	False	1	0.133
pro_lifelong	95	2	50	10120.240	10.120240	False	1	0.133
pro_lifelong	95	3	50	15693.839	15.693839	False	1	0.42
pro_lifelong	95	4	50	1554.016	1.554016	False	1	0.133
pro_lifelong	95	5	50	18037.257	18.037257	False	1	0.496
pro_lifelong	95	6	50	2686.734	2.686734	False	1	0.133
pro_lifelong	95	7	50	18408.291	18.408291	False	1	0.445
pro_lifelong	95	8	50	2204.804	2.204804	False	1	0.133
pro_lifelong	95	9	50	10559.498	10.559498	False	1	0.133
pro_lifelong	95	10	50	1266.579	1.266579	False	1	0.133
pro_lifelong	96	1	50	11489.652	11.489652	False	1	0.432
pro_lifelong	96	2	50	17586.288	17.586288	False	1	0.358
pro_lifelong	96	3	50	13259.746	13.259746	False	1	0.133
pro_lifelong	96	4	50	12168.021	12.168021	False	1	0.133
pro_lifelong	96	5	50	21799.631	21.799631	False	1	0.354
pro_lifelong	96	6	50	16157.275	16.157275	False	1	0.133
pro_lifelong	97	1	50	18031.044	18.031044	False	1	0.478
pro_lifelong	97	2	50	19504.799	19.504799	False	1	0.386
pro_lifelong	97	3	50	16250.511	16.250511	False	1	0.133
pro_lifelong	97	4	50	18739.918	18.739918	False	1	0.463
pro_lifelong	97	5	50	15267.711	15.267711	False	1	0.46
pro_lifelong	97	6	50	4494.159	4.494159	False	1	0.133
pro_lifelong	98	1	50	17908.496	17.908496	False	1	0.461
pro_lifelong	98	2	50	24602.661	24.602661	False	1	0.448
pro_lifelong	98	3	50	12415.226	12.415226	False	1	0.446
pro_lifelong	98	4	50	18049.864	18.049864	False	1	0.133
pro_lifelong	98	5	50	7359.652	7.359652	False	1	0.465
pro_lifelong	98	6	50	2538.564	2.538564	False	1	0.465
pro_lifelong	99	1	50	3232.545	3.232545	False	1	0.133
pro_lifelong	99	2	50	2510.635	2.510635	False	1	0.133
pro_lifelong	99	3	50	21124.181	21.124181	False	1	0.313
pro_lifelong	99	4	50	19642.834	19.642834	False	1	0.362
pro_lifelong	99	5	50	2278.228	2.278228	False	1	0.133
pro_lifelong	99	6	50	15482.099	15.482099	False	1	0.392
pro_lifelong	99	7	50	26442.671	26.442671	False	1	0.451
pro_lifelong	99	8	50	20180.057	20.180057	False	1	0.374
pro_lifelong	99	9	50	12005.701	12.005701	False	1	0.133
pro_lifelong	99	10	50	20033.617	20.033617	False	1	0.426
pro_lifelong	99	11	50	24335.485	24.335485	False	1	0.411
pro_lifelong	99	12	50	13822.250	13.822250	False	1	0.408
pro_lifelong	100	1	50	4915.011	4.915011	False	1	0.133
pro_lifelong	100	2	50	17030.998	17.030998	False	1	0.445
pro_lifelong	100	3	50	2126.436	2.126436	False	1	0.133
pro_lifelong	100	4	50	20461.914	20.461914	False	1	0.408
pro_lifelong	100	5	50	11890.015	11.890015	False	1	0.133
pro_lifelong	100	6	50	19359.289	19.359289	False	1	0.343
pro_lifelong	100	7	50	18309.584	18.309584	False	1	0.447
pro_lifelong	101	1	50	25012.587	25.012587	False	1	0.466
pro_lifelong	101	2	50	6890.984	6.890984	False	1	0.401
pro_lifelong	101	3	50	20665.005	20.665005	False	1	0.393
pro_lifelong	101	4	50	4713.674	4.713674	False	1	0.401
pro_lifelong	101	5	50	17789.374	17.789374	False	1	0.378
pro_lifelong	101	6	50	15522.546	15.522546	False	1	0.491
pro_lifelong	101	7	50	18388.268	18.388268	False	1	0.415
pro_lifelong	101	8	50	2398.267	2.398267	False	1	0.401
pro_lifelong	101	9	50	19393.889	19.393889	False	1	0.515
pro_lifelong	101	10	50	1834.146	1.834146	False	1	0.401
pro_lifelong	101	11	50	18432.361	18.432361	False	1	0.381
pro_lifelong	101	12	50	16671.873	16.671873	False	1	0.369
pro_lifelong	101	13	50	16880.381	16.880381	False	1	0.379
pro_lifelong	101	14	50	18387.966	18.387966	False	1	0.39
pro_lifelong	102	1	50	25127.829	25.127829	False	1	0.404
pro_lifelong	102	2	50	17894.224	17.894224	False	1	0.398
pro_lifelong	102	3	50	18333.330	18.333330	False	1	0.398
pro_lifelong	102	4	50	21008.969	21.008969	False	1	0.439
pro_lifelong	102	5	50	27200.630	27.200630	False	1	0.43
pro_lifelong	102	6	50	16810.664	16.810664	False	1	0.133
pro_lifelong	102	7	50	20295.919	20.295919	False	1	0.452
pro_lifelong	102	8	50	16990.506	16.990506	False	1	0.512
pro_lifelong	102	9	50	11469.783	11.469783	False	1	0.133
pro_lifelong	102	10	50	2118.485	2.118485	False	1	0.133
pro_lifelong	102	11	50	18467.251	18.467251	False	1	0.438
pro_lifelong	102	12	50	18260.139	18.260139	False	1	0.133
pro_lifelong	102	13	50	23048.930	23.048930	False	1	0.44
pro_lifelong	103	1	50	3077.627	3.077627	False	1	0.133
pro_lifelong	103	2	50	19987.908	19.987908	False	1	0.377
pro_lifelong	103	3	50	20019.338	20.019338	False	1	0.405
pro_lifelong	103	4	50	20179.176	20.179176	False	1	0.41
pro_lifelong	103	5	50	21701.235	21.701235	False	1	0.443
pro_lifelong	103	6	50	11950.002	11.950002	False	1	0.133
pro_lifelong	103	7	50	2672.331	2.672331	False	1	0.133
pro_lifelong	103	8	50	18263.549	18.263549	False	1	0.423
pro_lifelong	103	9	50	18018.191	18.018191	False	1	0.448
